Molecule ChEMBL ID,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Target ChEMBL ID,Smiles
CHEMBL3650785,IC50,'=',1130.0,nM,5.95,CHEMBL4822,CC1(C)Oc2ccc(-c3cc(F)cnc3Cl)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650815,IC50,'=',2820.0,nM,5.55,CHEMBL4822,CC1(C)Oc2ccc(-c3ccccc3OC(F)(F)F)cc2C2(COC(N)=N2)C12COC2
CHEMBL3677230,IC50,'=',950.0,nM,6.02,CHEMBL4822,CSc1ccccc1/C=C/C(=O)CC(=O)/C=C/c1ccc(O)cc1
CHEMBL3677241,IC50,'=',330.0,nM,6.48,CHEMBL4822,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cc(O)ccc1Br
CHEMBL3677276,IC50,'=',0.7,nM,9.15,CHEMBL4822,NC1=N[C@@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(N4CCOCC4)cc32)c2nccn21
CHEMBL4111446,IC50,'=',5.0,nM,8.3,CHEMBL4822,CO[C@@H]1[C@@H](C)C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(Cc2ccncn2)C3=O)C[C@H]1C
CHEMBL3672412,IC50,'=',910.0,nM,6.04,CHEMBL4822,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cc(O)ccc1[N+](=O)[O-]
CHEMBL3680884,IC50,'=',730.0,nM,6.14,CHEMBL4822,C[C@]1(c2cc(NC(=O)C3CC3)ccc2F)N=C(N)OC[C@@H]1F
CHEMBL3680891,IC50,'=',2.0,nM,8.7,CHEMBL4822,C[C@]1(F)COC(N)=N[C@]1(C)c1cc(NC(=O)c2nn(C(F)F)cc2Cl)ccc1F
CHEMBL1645526,IC50,'=',6100.0,nM,5.21,CHEMBL4822,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)NCC(O)C(=O)O
CHEMBL2047902,IC50,'=',560.0,nM,6.25,CHEMBL4822,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c4c(c3)C3(CCC3)CN4)[C@@H]2O)c1
CHEMBL1097352,IC50,'=',53.0,nM,7.28,CHEMBL4822,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cn(C)cn3)CCN2)c1
CHEMBL2152905,IC50,'=',6.0,nM,8.22,CHEMBL4822,CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C(F)F)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1
CHEMBL2152919,IC50,'=',1.4,nM,8.85,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)O3)c1
CHEMBL1099021,IC50,'=',3790.0,nM,5.42,CHEMBL4822,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)/C=C/c1ccc(C(F)(F)F)cc1
CHEMBL2158256,IC50,'=',65.0,nM,7.19,CHEMBL4822,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Cc2nn(CC(C)(C)C)cc21
CHEMBL2178165,IC50,'=',180.0,nM,6.75,CHEMBL4822,COc1ccc(-c2nsc(C)c2C(=O)/N=C(\N)NCc2cc(C)c(NC(=O)CN3CCC3)c(Cl)c2)cc1
CHEMBL2178163,IC50,'=',10.0,nM,8.0,CHEMBL4822,CCNCC(=O)Nc1c(C)cc(CN/C(N)=N/C(=O)c2c(-c3ccc(OC)cc3)nsc2C)cc1Cl
CHEMBL2177904,IC50,'=',124.0,nM,6.91,CHEMBL4822,NC1=N[C@](c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21
CHEMBL3683844,IC50,'=',29.4,nM,7.53,CHEMBL4822,N#Cc1ccc(C(=O)Nc2cc(Cl)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1
CHEMBL3703220,IC50,'=',1720.0,nM,5.76,CHEMBL4822,NC1=NC2(CO1)c1cc(Br)ccc1OC(Cc1ccccc1)C21COC1
CHEMBL3422241,IC50,'=',89.0,nM,7.05,CHEMBL4822,Cc1coc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1
CHEMBL4108386,IC50,'=',1600.0,nM,5.8,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCC(F)(F)F)cc1[C@]21N=C(C)C(N)=N1
CHEMBL3959439,IC50,'=',3700.0,nM,5.43,CHEMBL4822,CC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](OC(C)C)CC1
CHEMBL3672727,IC50,'=',212.0,nM,6.67,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC3)CC[C@H](OC)CC2)c1
CHEMBL3909450,IC50,'=',390.0,nM,6.41,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCOC(C)C)cc1C21N=C(N)N(C(C)C)C1=O
CHEMBL3911798,IC50,'=',21.0,nM,7.68,CHEMBL4822,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1
CHEMBL3683920,IC50,'=',23.3,nM,7.63,CHEMBL4822,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCc4cocn4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1
CHEMBL3688634,IC50,'=',8.9,nM,8.05,CHEMBL4822,CC#CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1
CHEMBL3688637,IC50,'=',9.4,nM,8.03,CHEMBL4822,C#CCOc1cnc(C(=O)Nc2cnc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1
CHEMBL3688639,IC50,'=',150.0,nM,6.82,CHEMBL4822,NC1=N[C@](c2cccc(NC(=O)c3ccc(Cl)cn3)c2)(C(F)(F)F)[C@@H]2C[C@@H]2O1
CHEMBL3935175,IC50,'=',235.0,nM,6.63,CHEMBL4822,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](CC3CC3)C[C@H]2CS1
CHEMBL3987022,IC50,'=',572.0,nM,6.24,CHEMBL4822,NC1=N[C@@]2(c3ccc(F)cc3)CO[C@@H](C3CC3)C[C@H]2CS1
CHEMBL3939642,IC50,'=',897.0,nM,6.05,CHEMBL4822,Cc1ccc([C@]23CO[C@@H](C4CC4)C[C@H]2CSC(N)=N3)cc1F
CHEMBL3917242,IC50,'=',124.0,nM,6.91,CHEMBL4822,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1
CHEMBL3703252,IC50,'=',690.0,nM,6.16,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cncc(C#CC4CC4)c3)ccc1OC1(CCC1)C21COC1
CHEMBL3703307,IC50,'=',1100.0,nM,5.96,CHEMBL4822,N#Cc1ncccc1-c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C1(CCC1)O2
CHEMBL3670299,IC50,'=',514.0,nM,6.29,CHEMBL4822,COc1cnc(C(=O)Nc2cccc(C3(C4CCCCC4)CSC(N)=N3)c2)cn1
CHEMBL3971100,IC50,'=',3270.0,nM,5.49,CHEMBL4822,CNC(=O)c1ccnc(Oc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c1
CHEMBL3901695,IC50,'=',154.0,nM,6.81,CHEMBL4822,NC1=N[C@](CF)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C[C@@H](C(F)(F)F)O1
CHEMBL3683821,IC50,'=',26.6,nM,7.58,CHEMBL4822,N#Cc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)c(Cl)c1
CHEMBL3683838,IC50,'=',2740.0,nM,5.56,CHEMBL4822,COC[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21
CHEMBL3693255,IC50,'=',5385.0,nM,5.27,CHEMBL4822,NC1=N[C@@](c2cc(NC(=O)c3c(F)cc(F)cc3F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1
CHEMBL3954714,IC50,'=',1840.0,nM,5.74,CHEMBL4822,NC1=N[C@](CF)(c2cc(Oc3cc(Br)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1
CHEMBL3642604,IC50,'=',278.0,nM,6.56,CHEMBL4822,Cc1cc(C(=O)Nc2cc(Br)cc(C3(C)CCSC(N)=N3)c2)c(C)o1
CHEMBL3642627,IC50,'=',61.0,nM,7.21,CHEMBL4822,CC1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)CCSC(N)=N1
CHEMBL3937030,IC50,'=',130.0,nM,6.89,CHEMBL4822,CC(C)N1CNc2c(NCc3ccc(N)cc3)nc(N3CCCCC3CCO)nc21
CHEMBL3645162,IC50,'=',10000.0,nM,5.0,CHEMBL4822,C[C@@H](NC(=O)c1ccc(C2(C)CCSC(N)=N2)s1)c1ccccc1
CHEMBL3670389,IC50,'=',7300.0,nM,5.14,CHEMBL4822,COCCn1ccc2nc(C(=O)Nc3ccc(F)c([C@]4(C)CO[C@@](C)(C(F)(F)F)C(N)=N4)n3)c(Cl)cc21
CHEMBL3670304,IC50,'=',5280.0,nM,5.28,CHEMBL4822,CC1=CSC(N)=N[C@]1(C)c1cc(NC(=O)c2cnc(C)cn2)ccc1F
CHEMBL3670318,IC50,'=',19.0,nM,7.72,CHEMBL4822,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C=CSC(N)=N1
CHEMBL3653388,IC50,'=',84.0,nM,7.08,CHEMBL4822,Cc1cc(Br)cnc1C(=O)Nc1cc(Br)cc([C@]2(C)COCC(N)=N2)c1
CHEMBL3653398,IC50,'=',1200.0,nM,5.92,CHEMBL4822,CC1(c2cc(NC(=O)c3ccc(C(N)=O)cn3)ccc2F)COCC(N)=N1
CHEMBL3653400,IC50,'=',100.0,nM,7.0,CHEMBL4822,COc1ccc(C(=O)Nc2cccc([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)c2)nc1
CHEMBL3653407,IC50,'=',130.0,nM,6.89,CHEMBL4822,C[C@H]1OC[C@](c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)(C(F)F)N=C1N
CHEMBL3653408,IC50,'=',46.0,nM,7.34,CHEMBL4822,C[C@@H]1OC[C@](c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)(C(F)F)N=C1N
CHEMBL3653420,IC50,'=',33.0,nM,7.48,CHEMBL4822,NC1=NC(CF)(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)COC1
CHEMBL3653421,IC50,'=',94.0,nM,7.03,CHEMBL4822,N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(CF)COCC(N)=N3)c2)nc1
CHEMBL3653432,IC50,'=',890.0,nM,6.05,CHEMBL4822,NC1=NC(c2cccc(NC(=O)c3cc(Br)co3)c2)(C(F)F)COC1
CHEMBL3261074,IC50,'=',42.0,nM,7.38,CHEMBL4822,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)nc1
CHEMBL3653446,IC50,'=',10.0,nM,8.0,CHEMBL4822,NC1=N[C@@](c2cc(NC(=O)c3ncc(Br)cc3O)ccc2F)(C(F)F)COC1
CHEMBL3653452,IC50,'=',78.0,nM,7.11,CHEMBL4822,NC1=N[C@@](c2cc(NC(=O)c3cc(Br)co3)ccc2F)(C(F)F)COC1
CHEMBL3653467,IC50,'=',43.0,nM,7.37,CHEMBL4822,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2F)(C(F)F)COC1
CHEMBL1952317,IC50,'=',3840.0,nM,5.42,CHEMBL4822,CSc1cccc2c(O)c(C(=O)Nc3ccc(N(CCO)CCO)cc3)cnc12
CHEMBL378225,IC50,'=',15.0,nM,7.82,CHEMBL4822,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1
CHEMBL1269919,IC50,'=',900.0,nM,6.05,CHEMBL4822,CCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
CHEMBL1270884,IC50,'=',120.0,nM,6.92,CHEMBL4822,O=C(CSc1nc2ccc(Nc3nc(N4CCCC4)nc(N4CCCC4)n3)cc2s1)Nc1ccccc1
CHEMBL1270833,IC50,'=',260.0,nM,6.58,CHEMBL4822,C#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
CHEMBL1271246,IC50,'=',20.0,nM,7.7,CHEMBL4822,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CC3CC3)c2)N=C1N
CHEMBL1270529,IC50,'=',30.0,nM,7.52,CHEMBL4822,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCCC=C(F)F)c2)N=C1N
CHEMBL584695,IC50,'=',10.0,nM,8.0,CHEMBL4822,COc1ccc([C@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C
CHEMBL1270238,IC50,'=',50.0,nM,7.3,CHEMBL4822,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(CCCC#N)c2)N=C1N
CHEMBL561217,IC50,'=',490.0,nM,6.31,CHEMBL4822,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CC4)cc13)NS(=O)(=O)CCC2
CHEMBL561021,IC50,'=',120.0,nM,6.92,CHEMBL4822,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N2CCCCS2(=O)=O)c1
CHEMBL560612,IC50,'=',15.0,nM,7.82,CHEMBL4822,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCOCC4)cc13)N(C)S(=O)(=O)CC2
CHEMBL1258467,IC50,'=',131.0,nM,6.88,CHEMBL4822,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(CC(C)(C)C)cs2)CCCCC1
CHEMBL1258003,IC50,'=',870.0,nM,6.06,CHEMBL4822,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2ccn(CC(C)(C)C)n2)CC1
CHEMBL2346796,IC50,'=',750.0,nM,6.12,CHEMBL4822,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2noc(=O)[nH]2)=N1
CHEMBL2136098,IC50,'=',27200.0,nM,4.57,CHEMBL4822,CC1(C)Cc2ccccc2C(NC(Cc2ccccc2)C(=O)O)=N1
CHEMBL2347189,IC50,'=',40.0,nM,7.4,CHEMBL4822,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](C(F)(F)F)[C@@H]1F
CHEMBL2347187,IC50,'=',19.0,nM,7.72,CHEMBL4822,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1
CHEMBL2347186,IC50,'=',77.0,nM,7.11,CHEMBL4822,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OC[C@@H]3F)c2)nc1
CHEMBL2347207,IC50,'=',776.0,nM,6.11,CHEMBL4822,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@H](C(F)(F)F)OC(N)=N1
CHEMBL2347203,IC50,'=',51.0,nM,7.29,CHEMBL4822,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCOC(N)=N1
CHEMBL2347200,IC50,'=',151.0,nM,6.82,CHEMBL4822,Cn1cc(Cl)c(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1
CHEMBL2347215,IC50,'=',23.0,nM,7.64,CHEMBL4822,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F
CHEMBL2347214,IC50,'=',66.0,nM,7.18,CHEMBL4822,C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OCC1(F)F
CHEMBL560092,IC50,'=',8.0,nM,8.1,CHEMBL4822,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCCC(F)(F)F)cc13)N(C)S(=O)(=O)CC2
CHEMBL3650785,IC50,'=',1130.0,nM,5.95,CHEMBL4822,CC1(C)Oc2ccc(-c3cc(F)cnc3Cl)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650804,IC50,'=',401.0,nM,6.4,CHEMBL4822,CC1(C)Oc2ccc(-c3cncc(Cl)c3)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650826,IC50,'=',109.0,nM,6.96,CHEMBL4822,Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2
CHEMBL3650830,IC50,'=',736.0,nM,6.13,CHEMBL4822,NC1=NC2(c3cc(-c4cncnc4)ccc3OCC23CC3)c2cccc(F)c21
CHEMBL3650834,IC50,'=',126.0,nM,6.9,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(CC2CC2)O3)c1
CHEMBL3650837,IC50,'=',2000.0,nM,5.7,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1(CCC1)C21COC1
CHEMBL3650845,IC50,'=',44.7,nM,7.35,CHEMBL4822,CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C12COC2
CHEMBL3703229,IC50,'=',32900.0,nM,4.48,CHEMBL4822,NC1=NC2(CO1)c1cc(C3=CCOCC3)ccc1OCC21COC1
CHEMBL3650808,IC50,'=',2120.0,nM,5.67,CHEMBL4822,CC1(C)Oc2ccc(-c3ccc4[nH]ncc4c3)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650812,IC50,'=',2130.0,nM,5.67,CHEMBL4822,COC/C=C/c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2
CHEMBL3650818,IC50,'=',1920.0,nM,5.72,CHEMBL4822,CC1(C)Oc2ccc(-c3ccc(OC(F)F)cc3)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650838,IC50,'=',4950.0,nM,5.3,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cncc4ccccc34)ccc1OC1(CCC1)C21COC1
CHEMBL3703220,IC50,'=',440.0,nM,6.36,CHEMBL4822,NC1=NC2(CO1)c1cc(Br)ccc1OC(Cc1ccccc1)C21COC1
CHEMBL3703241,IC50,'=',810.0,nM,6.09,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21COC1
CHEMBL3703308,IC50,'=',700.0,nM,6.16,CHEMBL4822,Cc1cnc(F)c(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c1
CHEMBL3703207,IC50,'=',33800.0,nM,4.47,CHEMBL4822,NC1=NC2(CO1)c1cc(Br)ccc1OC1(CCC1)C21COC1
CHEMBL3703215,IC50,'=',7210.0,nM,5.14,CHEMBL4822,NC1=NC2(CO1)c1cc(Br)ccc1OC1(CCCC1)C21COC1
CHEMBL3650812,IC50,'=',820.0,nM,6.09,CHEMBL4822,COC/C=C/c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2
CHEMBL3650849,IC50,'=',0.62,nM,9.21,CHEMBL4822,CC1(C)Oc2ccc(NC(=O)c3ccc(F)cn3)cc2[C@@]2(COC(N)=N2)C12CC2
CHEMBL3650851,IC50,'=',0.63,nM,9.2,CHEMBL4822,CC1(C)Oc2ccc(NC(=O)c3cnc(C(F)F)cn3)cc2[C@@]2(COC(N)=N2)C12CC2
CHEMBL3640227,IC50,'=',2140.0,nM,5.67,CHEMBL4822,COc1nc(Nc2ccc(F)c([C@]3(C)CCSC(N)=N3)c2)nc(OC)n1
CHEMBL3640229,IC50,'=',120.0,nM,6.92,CHEMBL4822,Cc1ccc(NC(=O)c2cnc(Cl)cn2)cc1C1(C)CCSC(N)=N1
CHEMBL3640237,IC50,'=',110.0,nM,6.96,CHEMBL4822,C[C@]1(c2cc(NC(=O)c3ncccc3F)ccc2F)N=C(N)SCC1(F)F
CHEMBL3904724,IC50,'=',113.0,nM,6.95,CHEMBL4822,NC1=NC2(CCO1)c1cc(NC(=O)c3cnc(O)cn3)ccc1Oc1ncc(Br)cc12
CHEMBL3980947,IC50,'=',0.74,nM,9.13,CHEMBL4822,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1
CHEMBL3653512,IC50,'=',17.0,nM,7.77,CHEMBL4822,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1
CHEMBL3653474,IC50,'=',290.0,nM,6.54,CHEMBL4822,Cn1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)n1
CHEMBL3653477,IC50,'=',120.0,nM,6.92,CHEMBL4822,CC1(c2cc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)N=C(N)COCC1(F)F
CHEMBL3653500,IC50,'=',29.0,nM,7.54,CHEMBL4822,Cc1cc(OCF)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1
CHEMBL3653504,IC50,'=',340.0,nM,6.47,CHEMBL4822,COCCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(F)c1
CHEMBL3656142,IC50,'=',18.9,nM,7.72,CHEMBL4822,CN1OC2(N=C1N)c1cc(-c3cc(Cl)cc(Cl)c3)ccc1CC21CCc2ccccc2CC1
CHEMBL1760853,IC50,'=',6200.0,nM,5.21,CHEMBL4822,Cc1cccc(Cc2cc(C[C@@H]3CS(=O)(=O)C[C@H](NCc4cccc(C(C)C)c4)[C@H]3O)ccc2O)c1
CHEMBL1760854,IC50,'=',1200.0,nM,5.92,CHEMBL4822,CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(CO)c3)[C@@H]2O)c1
CHEMBL1762554,IC50,'=',12560.0,nM,4.9,CHEMBL4822,O=C1C(c2ccccc2)=CC(=O)c2c(O)cccc21
CHEMBL4566242,IC50,'=',3300.0,nM,5.48,CHEMBL4822,Cc1cccc(/C=N/C2CCN(Cc3ccccc3)CC2)c1
CHEMBL3105738,IC50,'=',151.0,nM,6.82,CHEMBL4822,COc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)Nc2cccc(-c3nn[nH]n3)c2)nc(C(=O)N2COC[C@@H]2c2ccccc2)c1
CHEMBL3680880,IC50,'=',130.0,nM,6.89,CHEMBL4822,C[C@]1(c2cc(NC(=O)c3[nH]ncc3Cl)ccc2F)N=C(N)OC[C@@H]1F
CHEMBL4465534,IC50,'=',3.8,nM,8.42,CHEMBL4822,C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)SCC12CCS(=O)(=O)CC2
CHEMBL2425607,IC50,'=',422.0,nM,6.38,CHEMBL4822,COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cc(C(C)(C)C)ccn3)[C@H]2O)cc(F)c1N)C(F)(F)F
CHEMBL2425602,IC50,'=',126.0,nM,6.9,CHEMBL4822,COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(C(C)(C)O)c3)[C@H]2O)cc(F)c1N)C(F)(F)F
CHEMBL566212,IC50,'=',899.5,nM,6.05,CHEMBL4822,COc1ccc(-c2cccc(C3(c4ccc(OC(F)(F)F)cc4)N=C(N)N(C)C3=O)c2)cn1
CHEMBL2152919,IC50,'=',2.2,nM,8.66,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)O3)c1
CHEMBL2349493,IC50,'=',70.0,nM,7.16,CHEMBL4822,CCOc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1
CHEMBL2181998,IC50,'=',32000.0,nM,4.5,CHEMBL4822,O=C(OC1CCOCC1)[C@H]1C[C@]2(CN1)C(=O)Nc1ccccc12
CHEMBL2177305,IC50,'=',0.15,nM,9.82,CHEMBL4822,CCn1cc([C@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O
CHEMBL2177907,IC50,'=',29.9,nM,7.52,CHEMBL4822,N#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1
CHEMBL1817776,IC50,'=',24.8,nM,7.61,CHEMBL4822,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)NC1(c2ccccc2)CCCCC1
CHEMBL1817777,IC50,'=',40.6,nM,7.39,CHEMBL4822,CC(C)[C@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)NC1(c2ccccc2)CCCCC1
CHEMBL183546,IC50,'=',3.9,nM,8.41,CHEMBL4822,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1
CHEMBL1934289,IC50,'=',600.0,nM,6.22,CHEMBL4822,O=C([C@@H]1CNC[C@H]1c1ccccc1Br)N1CC[C@@H](c2ccccc2)C[C@H]1c1ccccc1
CHEMBL1934195,IC50,'=',9900.0,nM,5.0,CHEMBL4822,COc1c2occc2c(OC/C=C(\C)CCC=C(C)C)c2ccc(=O)oc12
CHEMBL1934292,IC50,'=',150.0,nM,6.82,CHEMBL4822,O=C([C@@H]1CNC[C@]12CCCc1ccccc12)N1CC[C@@H](c2ccccc2)C[C@H]1c1ccccc1
CHEMBL1933457,IC50,'=',5590.0,nM,5.25,CHEMBL4822,Nc1nc(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cn1Cc1cc(F)cc(F)c1
CHEMBL3927865,IC50,'=',8.2,nM,8.09,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(C3)C[C@H](C)[C@@H](OC)[C@H](C)C2)c1
CHEMBL3739843,IC50,'=',2.0,nM,8.7,CHEMBL4822,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[S@]2(=O)=NCCCCN2C(N)=N1
CHEMBL3936271,IC50,'=',61.0,nM,7.21,CHEMBL4822,CCOC1=CC=C/C(=C\Nc2cc(C)cc(C)c2O)C1=O
